N_1	DP_1	N_REF_1	MEAN_REF_BQ_1	MEDIAN_REF_BQ_1	MEAN_NONREF_BQ_1	MEDIAN_NONREF_BQ_1	N_2	DP_2	N_REF_2	MEAN_REF_BQ_2	MEDIAN_REF_BQ_2	MEAN_NONREF_BQ_2	MEDIAN_NONREF_BQ_2
1	0	None	None	None	None	None	2	11	7	31.75	39.0	26.666666666666668	40.0
1	9	1	12.0	12.0	27.375	34.5	3	23	18	30.944444444444443	36.5	29.0	35.0
1	0	None	None	None	None	None	3	8	5	23.8	20.0	35.666666666666664	35.0
1	14	0	20.0	20.0	27.153846153846153	33.0	3	30	12	31.083333333333332	39.5	31.38888888888889	35.0
1	0	None	None	None	None	None	3	118	104	23.866666666666667	20.0	36.23076923076923	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	26	9	25.444444444444443	20.0	28.41176470588235	20.0
1	47	27	22.25	20.0	34.10526315789474	38.0	0	None	None	None	None	None	None
1	46	27	22.821428571428573	20.0	32.111111111111114	35.0	0	None	None	None	None	None	None
1	49	0	None	None	27.06122448979592	28.0	0	None	None	None	None	None	None
1	59	22	24.454545454545453	20.0	28.7027027027027	37.0	0	None	None	None	None	None	None
1	37	35	25.22222222222222	39.5	34.0	34.0	0	None	None	None	None	None	None
1	41	23	22.565217391304348	40.0	29.555555555555557	36.0	0	None	None	None	None	None	None
1	41	24	22.16	38.0	31.1875	35.0	0	None	None	None	None	None	None
1	46	22	22.59090909090909	33.0	28.583333333333332	36.5	0	None	None	None	None	None	None
1	44	21	23.045454545454547	38.0	27.272727272727273	33.0	0	None	None	None	None	None	None
1	45	18	24.736842105263158	39.0	26.884615384615383	38.0	0	None	None	None	None	None	None
1	38	0	None	None	27.05263157894737	20.0	1	67	0	None	None	24.37313432835821	20.0
1	33	1	31.0	31.0	24.9375	20.0	1	68	0	None	None	23.61764705882353	20.0
1	22	16	27.529411764705884	20.0	29.4	35.0	0	None	None	None	None	None	None
1	20	19	28.8	34.5	None	None	0	None	None	None	None	None	None
1	20	14	28.133333333333333	36.0	30.6	37.0	0	None	None	None	None	None	None
1	20	14	27.266666666666666	25.0	30.6	37.0	0	None	None	None	None	None	None
1	11	4	37.6	39.0	32.166666666666664	38.0	0	None	None	None	None	None	None
1	11	10	34.72727272727273	40.0	None	None	0	None	None	None	None	None	None
1	12	4	33.0	35.0	28.428571428571427	33.0	0	None	None	None	None	None	None
1	12	6	27.5	33.0	31.666666666666668	36.0	0	None	None	None	None	None	None
1	15	0	None	None	30.466666666666665	35.0	0	None	None	None	None	None	None
1	15	0	None	None	31.4	35.0	0	None	None	None	None	None	None
1	15	14	34.13333333333333	40.0	None	None	0	None	None	None	None	None	None
1	29	27	29.107142857142858	38.0	39.0	39.0	0	None	None	None	None	None	None
1	29	25	31.384615384615383	38.0	26.333333333333332	39.0	0	None	None	None	None	None	None
1	31	21	27.90909090909091	38.0	29.555555555555557	37.0	0	None	None	None	None	None	None
1	2	1	33.0	33.0	27.0	27.0	3	5	2	32.0	32.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
