N_1	DP_1	N_REF_1	MEAN_REF_BQ_1	MEDIAN_REF_BQ_1	MEAN_NONREF_BQ_1	MEDIAN_NONREF_BQ_1	N_2	DP_2	N_REF_2	MEAN_REF_BQ_2	MEDIAN_REF_BQ_2	MEAN_NONREF_BQ_2	MEDIAN_NONREF_BQ_2
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	2	37.5	37.5	33.5	33.5
1	0	None	None	None	None	None	3	10	6	35.0	35.0	33.333333333333336	32.0
1	11	8	28.88888888888889	36.0	20.0	20.0	3	17	9	24.555555555555557	20.0	20.0	20.0
1	0	None	None	None	None	None	3	5	2	26.0	20.0	33.0	33.0
1	0	None	None	None	None	None	1	6	0	37.0	37.0	22.2	31.0
1	0	None	None	None	None	None	3	5	2	36.0	37.0	32.5	32.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	4	1	37.0	37.0	25.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	8	0	None	None	18.875	20.0
1	0	None	None	None	None	None	1	6	1	32.0	32.0	23.0	20.0
1	0	None	None	None	None	None	1	7	4	28.2	31.0	35.0	35.0
1	0	None	None	None	None	None	2	6	3	20.0	20.0	32.5	32.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	35	27	24.74074074074074	20.0	20.0	20.0
1	113	12	28.75	37.0	28.15841584158416	38.0	3	131	7	27.285714285714285	20.0	31.39516129032258	39.0
1	34	10	26.818181818181817	35.0	30.0	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	5	0	None	None	31.8	36.0
1	0	None	None	None	None	None	1	3	0	38.0	38.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	3	0	None	None	37.0	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	29.5	29.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	20.0	20.0	2	7	3	24.0	32.0	24.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	4	1	36.5	36.5	37.0	37.0
1	2	0	None	None	20.0	20.0	1	6	1	38.0	38.0	34.0	38.0
1	9	2	33.0	33.0	35.714285714285715	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	2	0	None	None	20.0	20.0	3	11	6	21.714285714285715	20.0	28.75	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	6	1	37.5	37.5	37.25	37.0
1	0	None	None	None	None	None	3	12	5	27.2	32.0	35.42857142857143	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	0	None	None	38.0	38.0
1	0	None	None	None	None	None	3	32	23	24.25	20.0	22.875	24.0
1	0	None	None	None	None	None	3	33	24	23.48	20.0	24.875	29.5
1	0	None	None	None	None	None	3	34	20	25.1	20.0	22.428571428571427	20.0
1	0	None	None	None	None	None	3	31	22	24.347826086956523	20.0	23.25	26.5
1	0	None	None	None	None	None	1	5	3	35.666666666666664	35.0	34.5	34.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	59	51	24.442307692307693	28.5	30.142857142857142	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	440	24	11.833333333333334	6.0	21.427884615384617	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	1	37.0	37.0	23.666666666666668	20.0
1	0	None	None	None	None	None	3	4	0	None	None	36.75	36.5
1	163	24	26.64	20.0	30.471014492753625	39.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	35.5	35.5
1	0	None	None	None	None	None	2	6	1	23.0	23.0	23.4	20.0
1	0	None	None	None	None	None	3	94	70	28.366197183098592	31.0	26.782608695652176	26.0
1	0	None	None	None	None	None	2	5	1	37.0	37.0	29.25	38.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	12	4	22.4	20.0	26.571428571428573	20.0
1	0	None	None	None	None	None	3	2	0	None	None	37.5	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	2	1	32.5	32.5	None	None	3	8	4	31.8	32.0	21.333333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	138	44	23.545454545454547	20.0	27.43617021276596	36.0	0	None	None	None	None	None	None
1	555	140	22.735714285714284	38.0	24.660240963855422	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	11	6	33.714285714285715	39.0	27.75	35.5
1	0	None	None	None	None	None	2	12	4	22.2	20.0	24.428571428571427	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	3	0	None	None	34.333333333333336	34.0	1	8	3	27.75	27.5	20.0	20.0
1	14	12	23.416666666666668	20.0	20.0	20.0	3	14	6	24.333333333333332	33.5	16.125	13.0
1	0	None	None	None	None	None	2	2	0	None	None	35.0	35.0
1	4	0	None	None	27.75	27.0	2	7	3	25.666666666666668	20.0	20.0	20.0
1	2	0	None	None	39.0	39.0	3	8	5	29.0	32.0	25.333333333333332	36.0
1	0	None	None	None	None	None	1	10	4	30.4	37.0	37.0	37.0
1	97	90	24.53846153846154	20.0	25.666666666666668	26.5	0	None	None	None	None	None	None
1	96	91	26.27173913043478	20.0	35.25	34.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	12	7	34.25	38.5	31.75	33.5
1	8	0	None	None	31.5	36.5	3	11	7	26.428571428571427	31.0	28.5	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	6	2	25.666666666666668	20.0	37.0	37.0
1	48	43	27.75	20.0	39.25	39.5	3	47	37	29.135135135135137	26.0	38.0	38.0
1	48	43	27.25	20.0	35.25	34.0	3	47	36	29.944444444444443	37.0	35.27272727272727	34.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	131	112	26.398230088495577	20.0	30.444444444444443	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	2	0	None	None	38.5	38.5
1	5	0	None	None	39.0	39.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	195	48	23.520833333333332	20.0	23.034013605442176	20.0	0	None	None	None	None	None	None
1	19	12	31.307692307692307	33.0	35.5	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	5	0	None	None	23.8	31.0
1	16	14	23.733333333333334	34.0	41.0	41.0	3	22	11	21.5	20.0	25.0	25.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	15	9	21.0	20.0	28.0	34.5
1	5	3	35.0	35.0	39.5	39.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	383	106	19.90566037735849	20.0	25.48014440433213	34.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	81	71	27.01388888888889	29.5	32.333333333333336	32.0
1	0	None	None	None	None	None	1	84	74	26.413333333333334	30.0	35.77777777777778	38.0
1	0	None	None	None	None	None	2	86	76	28.38961038961039	37.0	33.22222222222222	36.0
1	0	None	None	None	None	None	2	8	0	None	None	34.625	35.0
1	0	None	None	None	None	None	2	5	0	36.0	36.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	21	15	24.5625	20.0	23.8	20.0
1	0	None	None	None	None	None	1	9	4	24.0	28.0	23.0	20.0
1	6	0	None	None	25.833333333333332	20.0	1	6	2	20.0	20.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	14	6	30.833333333333332	36.0	34.25	35.0
1	0	None	None	None	None	None	1	43	32	28.96969696969697	39.0	35.4	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	11	9	33.5	33.0	35.0	35.0	3	17	13	28.642857142857142	32.0	35.666666666666664	36.0
1	0	None	None	None	None	None	2	11	6	26.285714285714285	35.0	33.0	32.0
1	0	None	None	None	None	None	3	6	2	27.0	27.0	38.75	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	145	38	29.763157894736842	33.0	28.065420560747665	34.0	0	None	None	None	None	None	None
1	92	28	29.785714285714285	38.0	38.65625	39.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	5	0	None	None	36.0	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	16	12	21.166666666666668	20.0	19.25	20.0
1	0	None	None	None	None	None	3	10	4	33.0	36.5	30.0	31.5
1	0	None	None	None	None	None	3	9	2	29.0	29.0	26.428571428571427	32.0
1	0	None	None	None	None	None	3	3	0	None	None	36.333333333333336	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	11	4	20.0	20.0	26.142857142857142	33.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	1	3	0	None	None	25.666666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	10	3	25.666666666666668	20.0	32.857142857142854	38.0
1	0	None	None	None	None	None	1	10	2	20.0	20.0	25.125	28.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	93	8	37.125	38.0	31.776470588235295	37.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	0	None	None	25.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	8	4	20.0	20.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	20.0	20.0	2	3	1	38.0	38.0	20.0	20.0
1	112	101	25.58823529411765	26.5	38.6	39.0	3	175	150	25.576158940397352	34.0	35.75	38.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	136	133	28.149253731343283	37.0	37.0	37.0	0	None	None	None	None	None	None
1	141	138	26.73381294964029	34.0	37.0	37.0	0	None	None	None	None	None	None
1	159	147	27.243243243243242	33.0	33.81818181818182	34.0	0	None	None	None	None	None	None
1	7	0	None	None	26.571428571428573	35.0	3	10	6	26.833333333333332	32.0	34.5	34.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	12	3	20.0	20.0	35.5	38.0
1	20	16	32.411764705882355	37.0	26.0	38.0	3	25	14	32.357142857142854	37.0	27.727272727272727	37.0
1	0	None	None	None	None	None	2	11	8	21.88888888888889	20.0	34.5	34.5
1	0	None	None	None	None	None	3	3	0	None	None	33.666666666666664	34.0
1	0	None	None	None	None	None	1	11	3	25.333333333333332	20.0	20.0	20.0
1	5	0	None	None	23.8	20.0	3	5	2	25.666666666666668	20.0	38.5	38.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	8	0	None	None	22.75	31.0
1	0	None	None	None	None	None	3	17	10	26.545454545454547	20.0	23.0	26.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	8	2	25.666666666666668	20.0	28.0	29.0
1	0	None	None	None	None	None	1	2	0	None	None	32.0	32.0
1	6	0	None	None	26.166666666666668	20.0	1	6	4	27.75	27.5	37.0	37.0
1	0	None	None	None	None	None	3	31	15	24.5	20.0	21.133333333333333	20.0
1	223	99	21.23	20.0	30.67479674796748	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	61	42	29.0	38.0	32.888888888888886	34.0
1	7	6	25.428571428571427	20.0	None	None	2	15	6	20.0	20.0	22.11111111111111	20.0
1	0	None	None	None	None	None	2	3	0	None	None	25.666666666666668	20.0
1	27	24	21.125	20.0	25.666666666666668	25.0	3	30	23	25.875	37.0	31.666666666666668	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	12	4	20.0	20.0	23.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	6	2	22.0	20.0	19.333333333333332	20.0
1	0	None	None	None	None	None	3	9	6	22.428571428571427	22.0	35.0	35.0
1	0	None	None	None	None	None	2	1	0	None	None	29.0	29.0
1	0	None	None	None	None	None	3	10	5	23.0	20.0	20.0	20.0
1	0	None	None	None	None	None	3	5	0	None	None	32.4	40.0
1	0	None	None	None	None	None	3	7	0	None	None	30.714285714285715	37.0
1	70	27	28.074074074074073	33.0	29.53488372093023	27.0	0	None	None	None	None	None	None
1	62	0	None	None	27.532258064516128	33.0	0	None	None	None	None	None	None
1	62	9	23.77777777777778	36.0	25.245283018867923	31.0	0	None	None	None	None	None	None
1	200	185	24.763440860215052	38.0	24.785714285714285	33.0	1	286	260	24.880769230769232	37.0	26.076923076923077	32.0
1	201	185	23.908602150537636	36.0	23.0	32.0	1	289	264	23.30188679245283	35.0	27.333333333333332	32.0
1	206	189	24.01578947368421	38.0	26.9375	38.5	1	300	273	23.95985401459854	37.0	30.846153846153847	38.0
1	206	191	23.875	38.0	23.0	32.5	1	303	274	23.978181818181817	37.0	26.535714285714285	32.0
1	208	193	23.917525773195877	38.0	26.857142857142858	38.5	1	302	274	24.124087591240876	37.0	30.178571428571427	38.0
1	207	191	22.649214659685864	36.0	25.1875	40.0	1	299	270	22.509225092250922	35.0	29.928571428571427	40.0
1	175	160	24.48447204968944	20.0	27.285714285714285	20.0	1	513	446	25.91946308724832	32.0	29.12121212121212	36.5
1	82	33	21.941176470588236	20.0	29.1875	32.5	0	None	None	None	None	None	None
1	78	0	None	None	27.346153846153847	33.0	0	None	None	None	None	None	None
1	67	38	23.605263157894736	26.5	31.586206896551722	33.0	0	None	None	None	None	None	None
1	47	46	26.5531914893617	39.0	None	None	0	None	None	None	None	None	None
1	49	48	23.489795918367346	33.0	None	None	0	None	None	None	None	None	None
1	51	34	22.65714285714286	39.0	26.3125	34.5	0	None	None	None	None	None	None
1	52	30	21.225806451612904	20.0	28.38095238095238	32.0	0	None	None	None	None	None	None
1	52	30	21.70967741935484	20.0	25.904761904761905	20.0	0	None	None	None	None	None	None
1	50	23	23.125	20.0	25.5	20.0	0	None	None	None	None	None	None
1	24	23	24.5	33.0	None	None	2	22	18	29.526315789473685	31.0	33.333333333333336	32.0
1	24	21	23.59090909090909	32.0	37.0	37.0	2	20	14	29.0	32.0	35.2	36.0
1	21	19	25.05	37.5	36.0	36.0	2	14	9	32.0	37.0	25.75	31.5
1	18	16	25.0	37.0	20.0	20.0	2	13	6	34.285714285714285	37.0	30.166666666666668	35.5
1	18	16	25.0	37.0	20.0	20.0	2	13	6	34.42857142857143	37.0	29.166666666666668	35.5
1	23	22	33.43478260869565	38.0	None	None	0	None	None	None	None	None	None
1	23	22	33.52173913043478	39.0	None	None	0	None	None	None	None	None	None
1	23	22	30.608695652173914	36.0	None	None	0	None	None	None	None	None	None
1	23	14	34.266666666666666	40.0	28.25	35.0	0	None	None	None	None	None	None
1	23	14	30.466666666666665	35.0	28.25	35.0	0	None	None	None	None	None	None
1	32	0	None	None	28.6875	34.0	0	None	None	None	None	None	None
1	32	0	None	None	28.9375	34.0	0	None	None	None	None	None	None
1	32	31	34.71875	40.0	None	None	0	None	None	None	None	None	None
1	78	77	25.833333333333332	38.0	None	None	0	None	None	None	None	None	None
1	77	76	26.896103896103895	38.0	None	None	0	None	None	None	None	None	None
1	77	40	24.365853658536587	38.0	28.38888888888889	39.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	15	6	37.333333333333336	39.0	39.77777777777778	40.0	0	None	None	None	None	None	None
1	14	6	35.5	37.0	36.75	38.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	155	86	26.88372093023256	33.0	29.753623188405797	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	76	60	28.066666666666666	37.0	23.9375	24.5
1	0	None	None	None	None	None	3	85	68	28.808823529411764	40.0	24.88235294117647	20.0
1	0	None	None	None	None	None	3	86	69	27.130434782608695	35.0	26.352941176470587	20.0
1	52	48	26.877551020408163	20.0	38.666666666666664	39.0	3	90	74	28.256756756756758	37.0	24.875	20.0
1	55	51	27.865384615384617	20.0	35.666666666666664	36.0	3	93	78	27.846153846153847	36.5	25.2	20.0
1	61	58	27.372881355932204	20.0	38.0	38.0	3	98	84	28.345238095238095	38.0	26.357142857142858	20.0
1	67	64	27.246153846153845	36.0	40.0	40.0	3	96	83	27.156626506024097	37.0	29.384615384615383	27.0
1	77	74	25.96	35.0	38.0	38.0	3	99	89	24.5	35.0	29.444444444444443	32.0
1	81	76	28.0	37.0	27.75	35.5	3	107	96	25.8659793814433	33.0	34.9	35.0
1	173	164	26.242424242424242	20.0	34.75	34.5	3	113	102	28.631067961165048	36.0	34.9	35.0
1	171	160	24.757763975155278	20.0	29.8	35.5	3	116	105	25.9811320754717	20.0	35.6	36.0
1	173	162	27.0	20.0	29.8	36.0	3	114	102	28.796116504854368	32.0	36.09090909090909	37.0
