N_1	DP_1	N_REF_1	MEAN_REF_BQ_1	MEDIAN_REF_BQ_1	MEAN_NONREF_BQ_1	MEDIAN_NONREF_BQ_1	N_2	DP_2	N_REF_2	MEAN_REF_BQ_2	MEDIAN_REF_BQ_2	MEAN_NONREF_BQ_2	MEDIAN_NONREF_BQ_2
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	6	3	28.25	28.0	37.5	37.5
1	0	None	None	None	None	None	3	32	19	24.473684210526315	20.0	20.923076923076923	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	6	5	27.833333333333332	31.5	None	None	3	5	1	30.0	30.0	27.5	35.0
1	174	71	24.01388888888889	20.0	28.65686274509804	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	40	28	24.357142857142858	20.0	35.916666666666664	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	12	1	20.0	20.0	19.181818181818183	20.0	3	7	2	34.0	33.0	20.0	20.0
1	2	0	None	None	20.0	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	3	10	2	34.0	36.0	27.142857142857142	20.0
1	11	9	25.6	20.0	35.0	35.0	1	15	8	30.555555555555557	39.0	26.333333333333332	39.0
1	0	None	None	None	None	None	2	3	1	39.0	39.0	37.5	37.5
1	21	1	37.0	37.0	25.95	31.0	3	13	7	31.714285714285715	36.0	33.0	32.0
1	0	None	None	None	None	None	2	7	1	38.0	38.0	28.4	33.0
1	3	2	25.0	20.0	None	None	1	6	3	19.333333333333332	18.0	24.0	32.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	155	136	25.233576642335766	20.0	27.61111111111111	33.0
1	0	None	None	None	None	None	2	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	1	9	4	24.2	31.0	30.75	30.5
1	0	None	None	None	None	None	1	9	4	27.0	35.0	37.75	38.0
1	0	None	None	None	None	None	1	8	2	34.333333333333336	35.0	33.6	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	9	0	None	None	20.88888888888889	20.0
1	0	None	None	None	None	None	3	2	0	None	None	32.0	32.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	6	3	29.25	34.0	37.5	37.5
1	466	176	19.98870056497175	20.0	26.387543252595155	35.0	0	None	None	None	None	None	None
1	3	2	35.666666666666664	37.0	None	None	0	None	None	None	None	None	None
1	47	46	23.72340425531915	31.0	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	4	0	None	None	37.5	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	18	13	19.5	20.0	27.5	27.0
1	0	None	None	None	None	None	3	10	4	20.0	20.0	22.666666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	3	0	None	None	38.0	38.0	2	6	3	36.75	37.0	38.0	38.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	5	3	25.666666666666668	37.0	36.0	36.0
1	0	None	None	None	None	None	2	2	0	None	None	40.5	40.5
1	0	None	None	None	None	None	1	97	87	22.586206896551722	20.0	33.6	34.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	63	46	27.72340425531915	20.0	33.6875	35.5	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	18	15	29.5	32.0	34.5	34.5	0	None	None	None	None	None	None
1	7	4	24.4	20.0	37.5	37.5	2	8	5	25.333333333333332	36.0	35.5	35.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	10	2	29.0	29.0	27.375	35.0
1	0	None	None	None	None	None	1	18	13	22.785714285714285	20.0	28.5	28.5
1	0	None	None	None	None	None	3	45	26	36.65384615384615	38.0	34.0	38.0
1	0	None	None	None	None	None	3	2	0	None	None	37.0	37.0
1	0	None	None	None	None	None	2	12	5	27.8	25.0	22.142857142857142	20.0
1	0	None	None	None	None	None	3	12	8	25.333333333333332	20.0	25.666666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	8	2	38.0	38.0	26.166666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	94	1	37.0	37.0	22.419354838709676	20.0	0	None	None	None	None	None	None
1	92	90	22.307692307692307	20.0	38.0	38.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	13	10	20.181818181818183	20.0	20.0	20.0	1	30	23	21.25	20.0	20.0	20.0
1	0	None	None	None	None	None	3	36	26	23.185185185185187	20.0	25.333333333333332	20.0
1	0	None	None	None	None	None	1	5	0	None	None	32.2	34.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	6	3	30.0	34.0	40.333333333333336	40.0
1	0	None	None	None	None	None	1	23	15	23.466666666666665	20.0	24.125	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	9	1	31.0	31.0	34.57142857142857	37.0
1	0	None	None	None	None	None	2	11	3	13.333333333333334	0.0	19.875	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	7	4	30.0	36.5	25.666666666666668	20.0
1	2	0	None	None	38.5	38.5	3	4	2	39.0	39.0	39.0	39.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	1	31.0	31.0	20.0	20.0
1	0	None	None	None	None	None	3	7	4	28.75	37.5	29.333333333333332	37.0
1	1	0	None	None	37.0	37.0	3	6	0	None	None	25.833333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	6	3	25.75	32.0	38.0	38.0
1	0	None	None	None	None	None	3	19	9	23.0	20.0	28.11111111111111	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	5	1	20.0	20.0	26.333333333333332	20.0
1	0	None	None	None	None	None	1	9	4	20.0	20.0	23.2	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	9	4	31.2	38.0	29.5	29.5
1	0	None	None	None	None	None	3	3	0	None	None	25.333333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	1	0	None	None	38.0	38.0	2	11	7	31.75	39.0	26.666666666666668	40.0
1	0	None	None	None	None	None	3	13	5	36.8	37.0	33.5	38.0
1	6	3	20.0	20.0	15.0	15.0	3	8	5	23.8	20.0	35.666666666666664	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	117	62	21.253968253968253	20.0	30.685185185185187	37.0	0	None	None	None	None	None	None
1	114	55	22.0	20.0	28.637931034482758	34.0	0	None	None	None	None	None	None
1	109	0	None	None	25.94495412844037	20.0	0	None	None	None	None	None	None
1	96	36	26.7027027027027	37.0	29.35593220338983	32.0	0	None	None	None	None	None	None
1	52	51	24.78846153846154	38.0	None	None	0	None	None	None	None	None	None
1	54	39	22.205128205128204	37.0	27.2	35.0	0	None	None	None	None	None	None
1	59	43	21.209302325581394	37.0	25.5625	35.0	0	None	None	None	None	None	None
1	70	43	20.636363636363637	34.0	26.153846153846153	34.5	0	None	None	None	None	None	None
1	72	42	21.046511627906977	36.0	25.96551724137931	33.0	0	None	None	None	None	None	None
1	68	40	21.0	34.0	27.74074074074074	37.0	0	None	None	None	None	None	None
1	50	0	None	None	26.46	20.0	1	67	0	None	None	24.37313432835821	20.0
1	44	8	29.375	28.5	25.305555555555557	20.0	1	68	0	None	None	23.61764705882353	20.0
1	25	16	25.941176470588236	20.0	34.125	36.0	0	None	None	None	None	None	None
1	24	23	28.375	35.0	None	None	0	None	None	None	None	None	None
1	24	15	25.5	20.0	34.125	36.0	0	None	None	None	None	None	None
1	23	14	24.533333333333335	20.0	34.125	36.0	0	None	None	None	None	None	None
1	17	6	32.285714285714285	37.0	33.1	36.5	0	None	None	None	None	None	None
1	17	16	31.41176470588235	37.0	None	None	0	None	None	None	None	None	None
1	17	6	31.571428571428573	36.0	28.6	32.0	0	None	None	None	None	None	None
1	17	10	28.6	32.0	27.142857142857142	34.0	0	None	None	None	None	None	None
1	26	0	None	None	28.46153846153846	34.0	0	None	None	None	None	None	None
1	26	0	None	None	28.46153846153846	34.0	0	None	None	None	None	None	None
1	27	26	33.22222222222222	40.0	None	None	0	None	None	None	None	None	None
1	51	50	28.607843137254903	37.0	None	None	0	None	None	None	None	None	None
1	50	49	29.72	38.0	None	None	0	None	None	None	None	None	None
1	51	22	27.40909090909091	37.0	29.344827586206897	37.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	6	2	34.333333333333336	38.0	40.0	40.0
1	0	None	None	None	None	None	3	5	2	32.0	32.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	47	41	23.547619047619047	30.0	29.4	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	0	None	None	37.75	38.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	13	8	38.77777777777778	39.0	37.5	37.5	0	None	None	None	None	None	None
1	12	7	36.625	37.0	36.0	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	8	5	37.8	38.0	27.333333333333332	35.0
1	54	12	24.0	20.0	24.0	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	2	0	None	None	37.0	37.0	1	4	1	32.0	32.0	30.0	30.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	0	None	None	32.0	35.0
1	0	None	None	None	None	None	2	3	0	None	None	38.333333333333336	38.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	123	113	26.707964601769913	35.0	27.7	27.5	1	238	202	26.56650246305419	35.0	23.857142857142858	20.0
1	0	None	None	None	None	None	3	8	0	None	None	32.5	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	20.0	20.0
1	0	None	None	None	None	None	1	4	2	37.5	37.5	36.5	36.5
1	0	None	None	None	None	None	3	17	5	34.833333333333336	35.0	24.90909090909091	35.0
1	0	None	None	None	None	None	2	3	0	37.0	37.0	34.5	34.5
1	0	None	None	None	None	None	2	3	0	None	None	25.666666666666668	37.0
1	323	139	20.906474820143885	20.0	24.13586956521739	20.0	0	None	None	None	None	None	None
1	5	2	29.666666666666668	33.0	35.0	35.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	17	5	29.2	35.0	19.75	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	7	4	30.0	36.0	20.0	20.0	3	7	3	28.75	37.5	34.666666666666664	35.0
1	0	None	None	None	None	None	2	8	1	20.0	20.0	24.666666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	110	92	23.010752688172044	20.0	33.588235294117645	34.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	8	4	30.4	37.0	32.333333333333336	32.0
1	100	89	24.711111111111112	36.0	26.4	35.5	0	None	None	None	None	None	None
1	96	89	24.177777777777777	35.5	33.5	34.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
